type,entry_price,entry_time,entry_index,exit_price,exit_time,exit_index,max_excursion,max_profit_pct,net_profit_pct
long,83000.0,2025-03-18 04:45:00,16906,82947.75,2025-03-18 04:50:00,16907,83044.14,0.0005318072289156557,-0.0016295180722891568
short,82947.75,2025-03-18 04:50:00,16907,83146.41,2025-03-18 05:05:00,16910,82900.0,0.0005756635954561757,-0.003395001672739809
long,83146.41,2025-03-18 05:05:00,16910,82915.56,2025-03-18 05:25:00,16914,83146.41,0.0,-0.003776427749556545
short,82915.56,2025-03-18 05:25:00,16914,83105.52,2025-03-18 05:45:00,16918,82902.5,0.00015750963992762845,-0.003291005451811535
long,83105.52,2025-03-18 05:45:00,16918,82848.54,2025-03-18 06:10:00,16923,83105.52,0.0,-0.004092213369220365
short,82848.54,2025-03-18 06:10:00,16923,82868.98,2025-03-18 07:10:00,16935,82378.04,0.005679037916660933,-0.0012467152710235127
long,82868.98,2025-03-18 07:10:00,16935,83102.52,2025-03-18 09:50:00,16967,83400.0,0.00640794661645412,0.0018181835953574926
short,83102.52,2025-03-18 09:50:00,16967,82693.41,2025-03-18 11:25:00,16986,82624.53,0.005751811136413255,0.003922955404962456
long,82693.41,2025-03-18 11:25:00,16986,82635.18,2025-03-18 11:50:00,16991,82693.41,0.0,-0.0017041673574715384
short,82635.18,2025-03-18 11:50:00,16991,82709.89,2025-03-18 12:05:00,16994,82550.0,0.001030795842642238,-0.0019040943578752586
long,82709.89,2025-03-18 12:05:00,16994,82550.0,2025-03-18 12:15:00,16996,82709.89,0.0,-0.0029331424573288568
short,82550.0,2025-03-18 12:15:00,16996,82607.98,2025-03-18 12:25:00,16998,82550.0,0.0,-0.00170236220472436
long,82607.98,2025-03-18 12:25:00,16998,82541.26,2025-03-18 12:35:00,17000,82623.46,0.00018739109708299946,-0.0018076701548688295
short,82541.26,2025-03-18 12:35:00,17000,82461.34,2025-03-18 12:40:00,17001,82404.78,0.0016534760918357188,-3.17569661524641e-05
long,82461.34,2025-03-18 12:40:00,17001,82537.43,2025-03-18 12:55:00,17004,82550.01,0.0010752917670268061,-7.726457028231037e-05
short,82537.43,2025-03-18 12:55:00,17004,82472.9,2025-03-18 13:00:00,17005,82404.72,0.0016078765718776542,-0.00021817289440683048
long,82472.9,2025-03-18 13:00:00,17005,82245.58,2025-03-18 13:35:00,17012,82542.06,0.0008385784906315104,-0.0037562993419655724
short,82245.58,2025-03-18 13:35:00,17012,81625.54,2025-03-18 14:30:00,17023,81254.43,0.012051103536506262,0.006538885372320411
long,81625.54,2025-03-18 14:30:00,17023,81612.11,2025-03-18 16:50:00,17051,82147.09,0.006389544252938516,-0.0011645318364814862
short,81612.11,2025-03-18 16:50:00,17051,81698.39,2025-03-18 16:55:00,17052,81612.11,0.0,-0.002057196046027959
long,81698.39,2025-03-18 16:55:00,17052,81672.44,2025-03-18 17:10:00,17055,81976.08,0.0033989653896484657,-0.0013176317183239117
short,81672.44,2025-03-18 17:10:00,17055,81590.21,2025-03-18 18:20:00,17069,81412.74,0.003179775209360674,6.826782694332664e-06
long,81590.21,2025-03-18 18:20:00,17069,81400.0,2025-03-18 18:35:00,17072,81590.21,0.0,-0.003331284598973411
short,81400.0,2025-03-18 18:35:00,17072,81835.86,2025-03-18 18:50:00,17075,81400.0,0.0,-0.006354545454545462
long,81835.86,2025-03-18 18:50:00,17075,81957.55,2025-03-18 20:40:00,17097,82447.69,0.007476306841524018,0.00048700093088778354
short,81957.55,2025-03-18 20:40:00,17097,82262.93,2025-03-18 22:15:00,17116,81937.22,0.000248055243232646,-0.0047260752670131075
long,82262.93,2025-03-18 22:15:00,17116,82651.34,2025-03-19 00:05:00,17138,82807.62,0.006621329923454007,0.0037215677827182126
short,82651.34,2025-03-19 00:05:00,17138,82816.65,2025-03-19 00:25:00,17142,82651.34,0.0,-0.0030000885648072697
long,82816.65,2025-03-19 00:25:00,17142,83044.29,2025-03-19 01:05:00,17150,83217.23,0.004836950057748071,0.0017487226300508343
short,83044.29,2025-03-19 01:05:00,17150,82922.76,2025-03-19 03:10:00,17175,82621.17,0.005095112499607082,0.0004634359568851615
long,82922.76,2025-03-19 03:10:00,17175,82806.13,2025-03-19 03:25:00,17178,82967.94,0.0005448443828932801,-0.002406489605507464
short,82806.13,2025-03-19 03:25:00,17178,82830.29,2025-03-19 03:30:00,17179,82806.13,0.0,-0.0012917658390748238
long,82830.29,2025-03-19 03:30:00,17179,82819.49,2025-03-19 04:35:00,17192,83109.87,0.003375335278917915,-0.0011303870842416265
short,82819.49,2025-03-19 04:35:00,17192,83012.25,2025-03-19 04:45:00,17194,82819.49,0.0,-0.0033274714683704854
long,83012.25,2025-03-19 04:45:00,17194,83261.39,2025-03-19 06:55:00,17220,83259.61,0.0029798011739231326,0.0020012437923318475
short,83261.39,2025-03-19 06:55:00,17220,83289.94,2025-03-19 07:30:00,17227,83071.64,0.0022789674782032823,-0.001342896028999791
long,83289.94,2025-03-19 07:30:00,17227,83130.75,2025-03-19 07:40:00,17229,83330.49,0.0004868535143620335,-0.0029112752392426063
short,83130.75,2025-03-19 07:40:00,17229,83366.03,2025-03-19 08:15:00,17236,83130.75,0.0,-0.0038302403142038157
long,83366.03,2025-03-19 08:15:00,17236,83445.79,2025-03-19 09:50:00,17255,83546.04,0.002159272787728944,-4.325538831590327e-05
short,83445.79,2025-03-19 09:50:00,17255,83532.67,2025-03-19 10:05:00,17258,83445.79,0.0,-0.002041154982174711
long,83532.67,2025-03-19 10:05:00,17258,83559.11,2025-03-19 10:10:00,17259,83532.67,0.0,-0.000683477135353122
short,83559.11,2025-03-19 10:10:00,17259,83824.07,2025-03-19 11:25:00,17274,83361.65,0.0023631175583369232,-0.004170928938807586
long,83824.07,2025-03-19 11:25:00,17274,83734.41,2025-03-19 12:10:00,17283,84038.76,0.0025611975176102492,-0.0020696211720571847
short,83734.41,2025-03-19 12:10:00,17283,83985.46,2025-03-19 13:10:00,17295,83538.24,0.002342764462065216,-0.003998170047415428
long,83985.46,2025-03-19 13:10:00,17295,84080.41,2025-03-19 14:35:00,17312,84337.67,0.004193702100339652,0.0001305528361694641
short,84080.41,2025-03-19 14:35:00,17312,84259.51,2025-03-19 14:40:00,17313,84080.41,0.0,-0.0031301037899314627
long,84259.51,2025-03-19 14:40:00,17313,84273.22,2025-03-19 14:50:00,17315,84259.51,0.0,-0.0008372883962889601
short,84273.22,2025-03-19 14:50:00,17315,84180.59,2025-03-19 14:55:00,17316,84273.22,0.0,9.916293693304533e-05
long,84180.59,2025-03-19 14:55:00,17316,84150.68,2025-03-19 15:15:00,17320,84483.86,0.003602611956034094,-0.001355307559616813
short,84150.68,2025-03-19 15:15:00,17320,84411.46,2025-03-19 15:35:00,17324,84150.68,0.0,-0.004098964856849801
long,84411.46,2025-03-19 15:35:00,17324,84743.41,2025-03-19 16:15:00,17332,84999.99,0.006972157571969479,0.002932522906249899
short,84743.41,2025-03-19 16:15:00,17332,84762.19,2025-03-19 16:25:00,17334,84492.0,0.0029667203620907336,-0.0012216101523410355
long,84762.19,2025-03-19 16:25:00,17334,84508.3,2025-03-19 16:35:00,17336,84762.19,0.0,-0.003995321380912874
short,84508.3,2025-03-19 16:35:00,17336,84683.07,2025-03-19 18:35:00,17360,83689.6,0.009687805813156779,-0.0030680808867295174
long,84683.07,2025-03-19 18:35:00,17360,85391.34,2025-03-19 20:40:00,17385,85764.17,0.012766424268746884,0.007363773302030612
short,85391.34,2025-03-19 20:40:00,17385,85820.0,2025-03-19 21:25:00,17394,85153.16,0.002789275821178038,-0.006019946987598549
long,85820.0,2025-03-19 21:25:00,17394,85511.86,2025-03-19 21:30:00,17395,85821.13,1.3167093917556008e-05,-0.0045905383360521955
short,85511.86,2025-03-19 21:30:00,17395,85518.92,2025-03-19 21:50:00,17399,85511.86,0.0,-0.0010825616470042597
long,85518.92,2025-03-19 21:50:00,17399,85632.56,2025-03-19 22:00:00,17401,85800.64,0.0032942417888345782,0.0003288287550871716
short,85632.56,2025-03-19 22:00:00,17401,85839.95,2025-03-19 22:20:00,17405,85466.92,0.001934310967697327,-0.0034218591619823045
long,85839.95,2025-03-19 22:20:00,17405,85727.51,2025-03-19 22:35:00,17408,85839.95,0.0,-0.002309879607339034
short,85727.51,2025-03-19 22:35:00,17408,86247.9,2025-03-19 22:45:00,17410,85727.51,0.0,-0.007070280123614922
long,86247.9,2025-03-19 22:45:00,17410,86352.58,2025-03-19 23:20:00,17417,86358.11,0.001277828213788468,0.0002137107106376802
short,86352.58,2025-03-19 23:20:00,17417,86400.01,2025-03-19 23:25:00,17418,86114.67,0.002755100079233342,-0.0015492597905006778
long,86400.01,2025-03-19 23:25:00,17418,86799.28,2025-03-20 00:30:00,17431,87260.23,0.009956248847656397,0.0036211800206968044
short,86799.28,2025-03-20 00:30:00,17431,85788.45,2025-03-20 02:50:00,17459,85678.82,0.012908632421835663,0.010645603511918553
long,85788.45,2025-03-20 02:50:00,17459,85800.95,2025-03-20 02:55:00,17460,85788.45,0.0,-0.0008542927398734911
short,85800.95,2025-03-20 02:55:00,17460,85813.78,2025-03-20 03:05:00,17462,85800.95,0.0,-0.0011495321438748842
long,85813.78,2025-03-20 03:05:00,17462,85822.0,2025-03-20 04:15:00,17476,86143.56,0.0038429725389092385,-0.0009042111884594623
short,85822.0,2025-03-20 04:15:00,17476,85765.29,2025-03-20 05:55:00,17496,85458.68,0.004233413343897916,-0.00033921372142333664
long,85765.29,2025-03-20 05:55:00,17496,85682.17,2025-03-20 07:05:00,17510,85907.82,0.0016618611095469205,-0.0019691566366766247
short,85682.17,2025-03-20 07:05:00,17510,85878.87,2025-03-20 07:10:00,17511,85682.17,0.0,-0.0032956934914229775
long,85878.87,2025-03-20 07:10:00,17511,85777.78,2025-03-20 07:30:00,17515,85970.32,0.0010648719527866593,-0.002177123080450366
short,85777.78,2025-03-20 07:30:00,17515,85757.1,2025-03-20 07:40:00,17517,85777.78,0.0,-0.0007589119233443321
long,85757.1,2025-03-20 07:40:00,17517,85757.1,2025-03-20 07:45:00,17518,85757.1,0.0,-0.001
short,85757.1,2025-03-20 07:45:00,17518,85899.41,2025-03-20 08:00:00,17521,85757.1,0.0,-0.002659454435842603
long,85899.41,2025-03-20 08:00:00,17521,85683.56,2025-03-20 08:10:00,17523,85899.41,0.0,-0.003512822847095292
short,85683.56,2025-03-20 08:10:00,17523,85952.44,2025-03-20 08:25:00,17526,85683.56,0.0,-0.004138058222604251
long,85952.44,2025-03-20 08:25:00,17526,86024.28,2025-03-20 09:35:00,17540,86274.46,0.0037464905010259637,-0.00016418893983700163
short,86024.28,2025-03-20 09:35:00,17540,85334.62,2025-03-20 11:35:00,17564,84850.0,0.013650564701035555,0.007017038910409986
long,85334.62,2025-03-20 11:35:00,17564,85300.03,2025-03-20 12:35:00,17576,85514.64,0.0021095775665258025,-0.001405345450650586
short,85300.03,2025-03-20 12:35:00,17576,85389.1,2025-03-20 13:20:00,17585,85165.51,0.0015770217196876023,-0.002044196584690615
long,85389.1,2025-03-20 13:20:00,17585,85450.24,2025-03-20 13:30:00,17587,85389.1,0.0,-0.00028398355293592027
short,85450.24,2025-03-20 13:30:00,17587,85449.88,2025-03-20 13:35:00,17588,85450.24,0.0,-0.0009957870217801544
long,85449.88,2025-03-20 13:35:00,17588,85765.34,2025-03-20 15:05:00,17606,86524.33,0.01257403755277359,0.0026917547455887806
short,85765.34,2025-03-20 15:05:00,17606,84005.08,2025-03-20 17:35:00,17636,83686.54,0.024238229569194303,0.019524141803670278
long,84005.08,2025-03-20 17:35:00,17636,83940.0,2025-03-20 19:15:00,17656,84351.03,0.004118203327703481,-0.0017747150529468189
short,83940.0,2025-03-20 19:15:00,17656,84237.48,2025-03-20 19:25:00,17658,83940.0,0.0,-0.0045439599714081
long,84237.48,2025-03-20 19:25:00,17658,84360.7,2025-03-20 21:50:00,17687,84609.86,0.004420597577230524,0.00046276930411499927
short,84360.7,2025-03-20 21:50:00,17687,84457.98,2025-03-20 22:05:00,17690,84360.7,0.0,-0.0021531435846312186
long,84457.98,2025-03-20 22:05:00,17690,84376.84,2025-03-20 22:10:00,17691,84457.98,0.0,-0.001960714428642497
short,84376.84,2025-03-20 22:10:00,17691,84219.85,2025-03-20 23:45:00,17710,83985.5,0.00463800256089226,0.0008605816477601045
long,84219.85,2025-03-20 23:45:00,17710,84592.21,2025-03-21 02:45:00,17746,84741.35,0.006192126915448079,0.0034212854807981795
short,84592.21,2025-03-21 02:45:00,17746,84642.75,2025-03-21 02:55:00,17748,84592.21,0.0,-0.001597454541026811
long,84642.75,2025-03-21 02:55:00,17748,84448.42,2025-03-21 03:10:00,17751,84713.25,0.0008329124467246161,-0.003295884762723349
short,84448.42,2025-03-21 03:10:00,17751,84613.82,2025-03-21 04:05:00,17762,84237.53,0.0024972640103864516,-0.0029585920020766374
long,84613.82,2025-03-21 04:05:00,17762,84669.93,2025-03-21 04:20:00,17765,84613.82,0.0,-0.0003368695562972335
short,84669.93,2025-03-21 04:20:00,17765,84669.93,2025-03-21 04:25:00,17766,84669.93,0.0,-0.001
long,84669.93,2025-03-21 04:25:00,17766,84477.03,2025-03-21 05:15:00,17776,84713.25,0.0005116338232476038,-0.003278258645070265
short,84477.03,2025-03-21 05:15:00,17776,84555.13,2025-03-21 05:25:00,17778,84455.66,0.0002529681737153324,-0.0019245116690300998
long,84555.13,2025-03-21 05:25:00,17778,84456.07,2025-03-21 05:30:00,17779,84555.13,0.0,-0.0021715433469264096
short,84456.07,2025-03-21 05:30:00,17779,84049.82,2025-03-21 08:10:00,17811,83872.88,0.00690524671583703,0.0038101930388188794
long,84049.82,2025-03-21 08:10:00,17811,83817.56,2025-03-21 08:35:00,17816,84049.82,0.0,-0.0037633610637120853
short,83817.56,2025-03-21 08:35:00,17816,84029.87,2025-03-21 08:45:00,17818,83817.56,0.0,-0.003533001437884826
long,84029.87,2025-03-21 08:45:00,17818,83995.16,2025-03-21 10:25:00,17838,84339.95,0.003690116383614562,-0.0014130674009134115
short,83995.16,2025-03-21 10:25:00,17838,84229.32,2025-03-21 10:50:00,17843,83891.93,0.0012289993852027958,-0.0037877796768290397
long,84229.32,2025-03-21 10:50:00,17843,84050.5,2025-03-21 11:15:00,17848,84229.32,0.0,-0.0031230136964183848
short,84050.5,2025-03-21 11:15:00,17848,84138.11,2025-03-21 11:55:00,17856,83931.72,0.0014131980178582976,-0.002042349539859972
long,84138.11,2025-03-21 11:55:00,17856,83854.38,2025-03-21 12:45:00,17866,84339.93,0.00239867522576859,-0.00437219364685035
short,83854.38,2025-03-21 12:45:00,17866,84012.26,2025-03-21 13:55:00,17880,83317.82,0.006398711671352142,-0.0028827877565845705
long,84012.26,2025-03-21 13:55:00,17880,83818.75,2025-03-21 15:15:00,17896,84234.56,0.0026460423752438385,-0.0033033542961467145
short,83818.75,2025-03-21 15:15:00,17896,83763.87,2025-03-21 15:20:00,17897,83818.75,0.0,-0.0003452538960554213
long,83763.87,2025-03-21 15:20:00,17897,83763.87,2025-03-21 15:25:00,17898,83763.87,0.0,-0.001
short,83763.87,2025-03-21 15:25:00,17898,83913.43,2025-03-21 16:35:00,17912,83483.84,0.0033430881357320147,-0.0027854953454275414
long,83913.43,2025-03-21 16:35:00,17912,83985.5,2025-03-21 18:15:00,17932,84239.85,0.003889961356603023,-0.00014113867112800665
short,83985.5,2025-03-21 18:15:00,17932,84222.7,2025-03-21 18:25:00,17934,83985.5,0.0,-0.003824297051276674
long,84222.7,2025-03-21 18:25:00,17934,84389.76,2025-03-21 18:55:00,17940,84490.21,0.003176222087394602,0.00098355075294425
short,84389.76,2025-03-21 18:55:00,17940,84020.79,2025-03-21 19:05:00,17942,84113.69,0.0032713684693497463,0.003372212931995555
long,84020.79,2025-03-21 19:05:00,17942,84039.68,2025-03-21 19:10:00,17943,84269.3,0.0029577203451670634,-0.0007751746918828135
short,84039.68,2025-03-21 19:10:00,17943,83992.93,2025-03-21 19:35:00,17948,84039.68,0.0,-0.0004437151593152187
long,83992.93,2025-03-21 19:35:00,17948,83985.5,2025-03-21 19:40:00,17949,84023.14,0.00035967312963134404,-0.001088459826321013
short,83985.5,2025-03-21 19:40:00,17949,84187.52,2025-03-21 20:55:00,17964,83881.81,0.0012346178804674894,-0.003405415220484537
long,84187.52,2025-03-21 20:55:00,17964,84152.44,2025-03-21 22:40:00,17985,84613.39,0.0050585882563115685,-0.0014166888393909423
short,84152.44,2025-03-21 22:40:00,17985,84199.16,2025-03-22 00:30:00,18007,84052.59,0.0011865371936928485,-0.0015551829513202609
long,84199.16,2025-03-22 00:30:00,18007,84187.26,2025-03-22 01:40:00,18021,84374.67,0.0020844626003394184,-0.0011413315762296053
short,84187.26,2025-03-22 01:40:00,18021,84193.27,2025-03-22 02:10:00,18027,84026.61,0.0019082459745096132,-0.00107138847374305
long,84193.27,2025-03-22 02:10:00,18027,84256.11,2025-03-22 03:45:00,18046,84306.3,0.0013425063547240633,-0.00025362205316414833
short,84256.11,2025-03-22 03:45:00,18046,84283.57,2025-03-22 03:55:00,18048,84256.11,0.0,-0.001325911082294286
long,84283.57,2025-03-22 03:55:00,18048,84264.08,2025-03-22 04:30:00,18055,84390.23,0.0012654898220375447,-0.0012312431711187038
short,84264.08,2025-03-22 04:30:00,18055,84308.53,2025-03-22 04:50:00,18059,84264.08,0.0,-0.0015275082811085944
long,84308.53,2025-03-22 04:50:00,18059,84363.42,2025-03-22 05:35:00,18068,84421.67,0.001341975717047841,-0.0003489389507799576
short,84363.42,2025-03-22 05:35:00,18068,84379.27,2025-03-22 06:10:00,18075,84313.06,0.0005969411861207213,-0.0011878776370138364
long,84379.27,2025-03-22 06:10:00,18075,84379.27,2025-03-22 06:15:00,18076,84379.27,0.0,-0.001
short,84379.27,2025-03-22 06:15:00,18076,84462.41,2025-03-22 06:25:00,18078,84379.27,0.0,-0.00198531309882154
long,84462.41,2025-03-22 06:25:00,18078,84241.8,2025-03-22 06:35:00,18080,84462.41,0.0,-0.003611931153752309
short,84241.8,2025-03-22 06:35:00,18080,84305.41,2025-03-22 07:30:00,18091,84241.8,0.0,-0.0017550883290717977
long,84305.41,2025-03-22 07:30:00,18091,84305.41,2025-03-22 07:35:00,18092,84305.41,0.0,-0.001
short,84305.41,2025-03-22 07:35:00,18092,84363.2,2025-03-22 07:55:00,18096,84305.41,0.0,-0.001685483885316418
long,84363.2,2025-03-22 07:55:00,18096,84262.48,2025-03-22 08:10:00,18099,84363.2,0.0,-0.0021938854856145946
short,84262.48,2025-03-22 08:10:00,18099,84298.56,2025-03-22 09:10:00,18111,84220.91,0.0004933393842667868,-0.0014281858307517385
long,84298.56,2025-03-22 09:10:00,18111,84430.65,2025-03-22 11:10:00,18135,84517.06,0.002591977846359416,0.00056693068066639
short,84430.65,2025-03-22 11:10:00,18135,84237.49,2025-03-22 13:00:00,18157,84237.51,0.0022875578951482597,0.0012877947759491245
long,84237.49,2025-03-22 13:00:00,18157,84237.49,2025-03-22 13:05:00,18158,84237.49,0.0,-0.001
short,84237.49,2025-03-22 13:05:00,18158,84298.64,2025-03-22 13:15:00,18160,84237.49,0.0,-0.0017259238137317977
long,84298.64,2025-03-22 13:15:00,18160,84172.12,2025-03-22 13:30:00,18163,84298.84,2.3725175162622983e-06,-0.002500854580809418
short,84172.12,2025-03-22 13:30:00,18163,84208.9,2025-03-22 14:00:00,18169,84127.0,0.0005360444764845574,-0.0014369617873471506
long,84208.9,2025-03-22 14:00:00,18169,84163.51,2025-03-22 14:35:00,18176,84208.94,4.7500917371143756e-07,-0.0015390166597592347
short,84163.51,2025-03-22 14:35:00,18176,84053.19,2025-03-22 14:40:00,18177,84163.51,0.0,0.00031078183407503364
long,84053.19,2025-03-22 14:40:00,18177,84037.96,2025-03-22 14:45:00,18178,84053.19,0.0,-0.0011811947886807856
short,84037.96,2025-03-22 14:45:00,18178,84117.53,2025-03-22 15:20:00,18185,84004.1,0.00040291315971973356,-0.0019468340259567512
long,84117.53,2025-03-22 15:20:00,18185,84005.91,2025-03-22 15:30:00,18187,84117.53,0.0,-0.0023269528955497786
short,84005.91,2025-03-22 15:30:00,18187,84108.68,2025-03-22 15:40:00,18189,84005.91,0.0,-0.0022233663083941297
long,84108.68,2025-03-22 15:40:00,18189,84241.33,2025-03-22 18:25:00,18222,84298.84,0.0022608843700793247,0.0005771261658131925
short,84241.33,2025-03-22 18:25:00,18222,84263.18,2025-03-22 18:40:00,18225,84207.72,0.00039897280824033267,-0.0012593738726583647
long,84263.18,2025-03-22 18:40:00,18225,84267.07,2025-03-22 18:50:00,18227,84360.35,0.0011531727143458486,-0.0009538351151711344
short,84267.07,2025-03-22 18:50:00,18227,84318.91,2025-03-22 19:00:00,18229,84252.42,0.00017385201597740053,-0.001615186928891636
long,84318.91,2025-03-22 19:00:00,18229,84293.43,2025-03-22 19:05:00,18230,84318.91,0.0,-0.0013021860695306721
short,84293.43,2025-03-22 19:05:00,18230,84110.65,2025-03-22 21:20:00,18257,83886.54,0.004827066593446244,0.0011683777727398074
long,84110.65,2025-03-22 21:20:00,18257,84086.38,2025-03-22 21:30:00,18259,84110.65,0.0,-0.0012885484775113439
short,84086.38,2025-03-22 21:30:00,18259,84086.38,2025-03-22 21:35:00,18260,84086.38,0.0,-0.001
long,84086.38,2025-03-22 21:35:00,18260,83949.31,2025-03-22 21:45:00,18262,84086.38,0.0,-0.0026301094184338412
short,83949.31,2025-03-22 21:45:00,18262,84084.34,2025-03-22 21:50:00,18263,83949.31,0.0,-0.002608470635434631
long,84084.34,2025-03-22 21:50:00,18263,83974.85,2025-03-22 22:00:00,18265,84084.34,0.0,-0.0023021449654001052
short,83974.85,2025-03-22 22:00:00,18265,84092.04,2025-03-22 22:10:00,18267,83974.85,0.0,-0.0023955368780055903
long,84092.04,2025-03-22 22:10:00,18267,84014.4,2025-03-22 22:20:00,18269,84092.04,0.0,-0.0019232740696979098
short,84014.4,2025-03-22 22:20:00,18269,83988.79,2025-03-22 22:30:00,18271,83988.49,0.0003083995124643983,-0.0006951713039669321
long,83988.79,2025-03-22 22:30:00,18271,84052.61,2025-03-22 22:35:00,18272,83988.79,0.0,-0.0002401366896700502
short,84052.61,2025-03-22 22:35:00,18272,83966.99,2025-03-22 22:40:00,18273,84052.16,5.3537897276133315e-06,1.8647725513762673e-05
long,83966.99,2025-03-22 22:40:00,18273,84088.26,2025-03-22 22:45:00,18274,83966.99,0.0,0.00044425803521109327
short,84088.26,2025-03-22 22:45:00,18274,83889.74,2025-03-23 00:05:00,18290,83726.5,0.004302146340047883,0.001360852751620613
long,83889.74,2025-03-23 00:05:00,18290,84028.54,2025-03-23 01:55:00,18312,84128.9,0.0028508849830740793,0.0006545527498355384
short,84028.54,2025-03-23 01:55:00,18312,84122.73,2025-03-23 02:00:00,18313,84019.11,0.00011222377539813277,-0.002120928674947849
long,84122.73,2025-03-23 02:00:00,18313,83974.25,2025-03-23 02:10:00,18315,84122.73,0.0,-0.0027650401978156908
short,83974.25,2025-03-23 02:10:00,18315,84141.1,2025-03-23 02:30:00,18319,83951.13,0.00027532249469325824,-0.002986918608978417
long,84141.1,2025-03-23 02:30:00,18319,84221.12,2025-03-23 03:30:00,18331,84234.57,0.001110872094612516,-4.8978442164536516e-05
short,84221.12,2025-03-23 03:30:00,18331,84211.28,2025-03-23 03:35:00,18332,84221.12,0.0,-0.0008831646978810481
long,84211.28,2025-03-23 03:35:00,18332,84080.87,2025-03-23 04:10:00,18339,84272.14,0.0007227060317810225,-0.002548604889986276
short,84080.87,2025-03-23 04:10:00,18339,84191.08,2025-03-23 05:40:00,18357,84080.87,0.0,-0.0023107618891194445
long,84191.08,2025-03-23 05:40:00,18357,84213.69,2025-03-23 07:10:00,18375,84324.33,0.0015827092371305843,-0.0007314442337596741
short,84213.69,2025-03-23 07:10:00,18375,84337.85,2025-03-23 07:35:00,18380,84186.97,0.0003172880798834627,-0.0024743446107159477
long,84337.85,2025-03-23 07:35:00,18380,84283.2,2025-03-23 07:40:00,18381,84337.85,0.0,-0.001647989010865332
short,84283.2,2025-03-23 07:40:00,18381,84248.73,2025-03-23 07:55:00,18384,84269.17,0.00016646259278241496,-0.0005910216982743753
long,84248.73,2025-03-23 07:55:00,18384,84385.62,2025-03-23 08:10:00,18387,84360.22,0.0013233433904582923,0.0006248316146724043
short,84385.62,2025-03-23 08:10:00,18387,84278.23,2025-03-23 08:15:00,18388,84373.6,0.00014244133064365142,0.0002726101911676353
long,84278.23,2025-03-23 08:15:00,18388,84278.23,2025-03-23 08:20:00,18389,84278.23,0.0,-0.001
short,84278.23,2025-03-23 08:20:00,18389,84389.46,2025-03-23 08:45:00,18394,84278.23,0.0,-0.0023197951594380955
long,84389.46,2025-03-23 08:45:00,18394,84312.99,2025-03-23 09:05:00,18398,84389.46,0.0,-0.0019061558161410342
short,84312.99,2025-03-23 09:05:00,18398,84313.87,2025-03-23 09:10:00,18399,84312.99,0.0,-0.0010104373003494492
long,84313.87,2025-03-23 09:10:00,18399,84314.31,2025-03-23 09:15:00,18400,84410.0,0.0011401445574732206,-0.0009947814042932399
short,84314.31,2025-03-23 09:15:00,18400,84323.09,2025-03-23 09:25:00,18402,84314.31,0.0,-0.0011041341618047854
long,84323.09,2025-03-23 09:25:00,18402,84411.99,2025-03-23 09:30:00,18403,84323.09,0.0,5.427825284875978e-05
short,84411.99,2025-03-23 09:30:00,18403,84412.0,2025-03-23 09:35:00,18404,84411.99,0.0,-0.0010001184665827066
long,84412.0,2025-03-23 09:35:00,18404,84331.72,2025-03-23 09:50:00,18407,84412.0,0.0,-0.0019510496137989722
short,84331.72,2025-03-23 09:50:00,18407,84408.26,2025-03-23 10:05:00,18410,84331.72,0.0,-0.0019076062957092965
long,84408.26,2025-03-23 10:05:00,18410,84289.51,2025-03-23 10:10:00,18411,84408.27,1.1847181791584409e-07,-0.002406852836440415
short,84289.51,2025-03-23 10:10:00,18411,84411.38,2025-03-23 10:25:00,18414,84289.51,0.0,-0.0024458501419691477
long,84411.38,2025-03-23 10:25:00,18414,84624.71,2025-03-23 11:55:00,18432,84942.17,0.006288133187728877,0.0015272658733929208
short,84624.71,2025-03-23 11:55:00,18432,84985.68,2025-03-23 13:35:00,18452,84603.13,0.0002550082594079406,-0.005265538989734636
long,84985.68,2025-03-23 13:35:00,18452,84844.15,2025-03-23 13:40:00,18453,84985.69,1.1766688234198075e-07,-0.002665339384235072
short,84844.15,2025-03-23 13:40:00,18453,84985.85,2025-03-23 13:50:00,18455,84843.61,6.36461087763384e-06,-0.0026701210395768202
long,84985.85,2025-03-23 13:50:00,18455,84954.6,2025-03-23 14:30:00,18463,85125.55,0.001643803056626451,-0.0013677082714357743
short,84954.6,2025-03-23 14:30:00,18463,85036.88,2025-03-23 15:20:00,18473,84882.01,0.0008544563802314537,-0.0019685173021825636
long,85036.88,2025-03-23 15:20:00,18473,85152.1,2025-03-23 15:35:00,18476,85151.6,0.0013490617247481464,0.0003549415265470836
short,85152.1,2025-03-23 15:35:00,18476,85147.0,2025-03-23 15:40:00,18477,85093.22,0.0006914685603761346,-0.0009401071729293134
long,85147.0,2025-03-23 15:40:00,18477,85105.52,2025-03-23 15:50:00,18479,85147.0,0.0,-0.0014871575040811295
short,85105.52,2025-03-23 15:50:00,18479,85088.4,2025-03-23 15:55:00,18480,85105.52,0.0,-0.0007988379602168003
long,85088.4,2025-03-23 15:55:00,18480,85199.96,2025-03-23 16:00:00,18481,85088.4,0.0,0.0003111070369170442
short,85199.96,2025-03-23 16:00:00,18481,85223.67,2025-03-23 16:15:00,18484,85127.94,0.0008453055611763676,-0.0012782865156273765
long,85223.67,2025-03-23 16:15:00,18484,85235.71,2025-03-23 16:20:00,18485,85253.0,0.00034415321471137946,-0.0008587246946768645
